MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;Event;EventParams...
13.740;27.130;6;0;27;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;13.470;5.710;0;0.000;5279.693;None;0;1;440.004;259.790;10860.690;-3178.240;0.000;0.000;0.000;0.000;0.000;0.260;5.450;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
14.000;27.390;6;0;27;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;13.730;5.970;0;0.000;5288.830;None;0;1;229.782;250.960;10862.980;-3177.720;0.000;0.000;0.000;0.000;0.000;0.260;5.710;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
14.260;27.650;6;0;27;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;13.990;6.230;0;0.000;5395.967;None;0;1;439.994;153.490;10907.310;-3174.150;0.000;0.000;0.000;0.000;0.000;0.260;5.970;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
14.520;27.910;6;0;27;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;14.250;6.490;0;0.000;5512.666;None;0;1;439.998;49.520;10954.590;-3198.100;0.000;0.000;0.000;0.000;0.000;0.260;6.230;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
14.780;28.170;6;0;27;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;14.510;6.750;0;0.000;5609.922;None;0;1;440.001;-44.050;10981.110;-3198.100;0.000;0.000;0.000;0.000;0.000;0.260;6.490;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
15.030;28.420;6;0;27;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;14.760;7.000;0;0.000;5725.679;None;0;1;439.995;-156.940;10990.160;-3174.150;0.000;0.000;0.000;0.000;0.000;0.260;6.740;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
15.290;28.680;6;0;27;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;15.020;7.260;0;0.000;5837.990;None;0;1;439.999;-268.950;10997.990;-3176.650;0.000;0.000;0.000;0.000;0.000;0.260;7.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
15.550;28.940;6;0;27;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;15.280;7.520;0;0.000;5953.116;None;0;1;440.005;-384.010;11001.040;-3179.050;0.000;0.000;0.000;0.000;0.000;0.260;7.260;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
15.810;29.200;6;0;27;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;15.540;7.780;0;0.000;6066.470;None;0;1;440.002;-497.170;10996.430;-3183.830;0.000;0.000;0.000;0.000;0.000;0.260;7.520;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
15.810;29.200;6;0;27;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;15.540;7.780;0;0.000;6066.470;None;0;1;440.002;-497.170;10996.430;-3183.830;0.000;0.000;0.000;0.000;0.000;0.260;7.520;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;PLAYER_KILLED;CTF-1on1-Joust.ObservedRemoteBot2;XWeapons.DamTypeRocket
